time,twbs,tmean,hurs,ppt,tdmean,Spline_WW,Spline_PR
2020-01-01,4.903825217145324,9.14019008278794,56.14879208147538,0.0,0.8468251108958907,,
2020-01-02,11.234623911422148,13.356090940758722,80.76758330891589,4.966381242755593,10.115235495840025,,
2020-01-03,14.967619147172813,15.114836941257192,98.92004141525454,4.764033055750615,14.94520944086778,,
2020-01-04,10.178195586297313,13.313960912003811,71.27702572658838,0.0,8.204919996595027,,
2020-01-05,7.8445719420037445,12.58591928255379,55.085359868778994,0.0,3.7983789582922274,,
2020-01-06,10.260978600833612,14.322317245547683,63.24880318969774,0.0,7.420494855307065,,
2020-01-07,12.178011457576119,15.850037054633406,67.90853403002325,0.0,9.927435116132937,,
2020-01-08,5.150879461714474,10.473834293752716,46.17891432588873,0.0,-0.6156619005281536,,
2020-01-09,10.664627212561498,11.265088344635029,94.78720604994483,0.0,10.45625407083014,,
2020-01-10,19.100740450076408,20.765001919059184,86.6434411641513,0.17100133668514286,18.454274288010623,,
2020-01-11,18.578729255754478,19.056241002292257,96.06445339042479,22.71493188318023,18.409816805371904,,
2020-01-12,5.7961008606699815,8.31546267859527,74.44472286399233,0.0,4.029765342406997,,
2020-01-13,7.792466827491199,8.28233353979507,95.77061990611558,1.1941095599201732,7.644183073420359,,
2020-01-14,16.04745718439319,16.415464401494248,96.96615606019445,6.65454540323842,15.930447502452298,,
2020-01-15,21.481428992805387,22.86606497198507,89.15954124414041,2.7276074711450256,20.982275016171997,,
2020-01-16,21.015874570869308,23.006016842945325,84.55889026335312,0.004785102629338237,20.25987906080098,,
2020-01-17,18.924327147371375,20.07385415403954,90.66237851843182,0.7802701526868562,18.49448108879362,,
2020-01-18,18.308775581621312,19.162721575048554,92.98294609830758,0.38904539395643867,17.998273464773487,,
2020-01-19,13.670705640881874,15.33258649929544,85.52012544023994,5.679890485761999,12.90471946164737,,
2020-01-20,4.429505780264694,10.14422141619849,41.37727886352969,0.0,-2.4138164341226145,,
2020-01-21,4.59498930594012,9.56487911192267,48.541347021542464,0.0,-0.7668020401856791,,
2020-01-22,5.540626429181732,9.197650588034335,62.6129653633179,1.114060944112575,2.4270544884844396,,
2020-01-23,11.80758083266346,11.88263477590295,99.74655771097234,33.46320705900497,11.843442805182,,
2020-01-24,9.640244744822787,10.846911282048323,88.91933052906295,0.0002980145040524559,9.085155787533335,,
2020-01-25,7.864329246126157,12.060462869311646,59.87776872129809,0.0,4.492581486118509,,
2020-01-26,11.75538604234269,13.187074140164837,87.1746038532007,5.609681623461774,11.094217029011448,,
2020-01-27,14.317948679203475,16.909381389845567,77.91151680499041,0.06654973896915747,13.017140276152336,,
2020-01-28,12.457180900653283,14.685710285539697,80.29823125017887,0.2548826368531322,11.318427558240193,,
2020-01-29,11.146421224698274,13.04219887565944,82.81452379217342,14.576230521103026,10.172278890372919,,
2020-01-30,7.832148633343164,10.56111267794467,73.56420711974764,0.0030378007929616983,6.029674767785562,,
2020-01-31,9.306443670463862,11.05132194077159,83.64528710697768,0.007107030387204884,8.386376695863053,,
2020-02-01,7.6097256922058465,9.741263909336237,79.28737278866944,0.0,6.322368638864162,,
2020-02-02,7.714070382726275,12.331806900705452,55.99459282034527,0.0,3.7920899478090906,,
2020-02-03,10.844138161749642,15.901619038599017,55.79441397060834,0.0,7.060253317868967,,
2020-02-04,17.711354437164097,19.72015673325997,83.6555688004634,0.017703102924910265,16.87252364206359,,
2020-02-05,17.322461172563536,18.284634224014457,92.02083751528549,0.001050809982009629,16.958651615332705,,
2020-02-06,5.224610314782804,6.512868013244233,87.20095519272233,1.6909140917938497,4.5290273349325965,,
2020-02-07,2.1203141456398265,6.2850012884715545,52.79442450425614,0.0,-2.6557352542308097,,
2020-02-08,8.808401336554672,12.70898481219556,63.385211070548564,0.0,5.919411514531333,,
2020-02-09,13.772194997804181,17.086372171485177,71.7563237320764,0.0,11.940607782276567,,
2020-02-10,19.33092291462787,19.747957095674288,96.56780709985772,1.3932350774967295,19.1832410316938,,
2020-02-11,17.215997007360563,17.80617065810963,95.09166546950748,2.7151828654298433,17.004085115716453,,
2020-02-12,11.947153781248888,12.3116722848031,97.04482670014369,1.8356087531582777,11.852839719488157,,
2020-02-13,9.972332600310931,10.899950652773152,91.69718889705209,1.507788071723566,9.583663762723637,,
2020-02-14,5.733499748224644,8.566297043242859,71.2108410014259,8.057602630962513e-05,3.6301650280181703,,
2020-02-15,5.899474167190899,9.389270329254655,64.66578539953404,0.0,3.059910231526819,,
2020-02-16,12.324189271794207,13.235015917660437,92.03678976428854,0.0,11.957662686701001,,
2020-02-17,16.637570688287386,18.58972979667946,83.83612637004727,0.0,15.800654796527066,,
2020-02-18,20.30003394745501,21.479174495489808,90.61082804235002,8.01423787783833e-06,19.865997879963835,,
2020-02-19,17.981944014092957,19.36405910780419,88.70167818501605,0.05965980408605574,17.43775059871323,,
2020-02-20,11.388701983077082,11.876494348021561,95.88452883628777,2.6217342736281792,11.236582126049623,,
2020-02-21,5.815721828598552,7.223919563543054,86.04819743935873,7.673992156422426,5.041886910533986,,
2020-02-22,4.413594108648656,8.314583072959325,58.928110712032776,0.0,0.7411635860807547,,
2020-02-23,7.4694847434087865,10.316104936880821,72.17907192396298,0.0,5.5159220113396765,,
2020-02-24,15.479513701592033,16.923013563545645,87.79194191639598,11.679239215903749,14.880257461543321,,
2020-02-25,13.720041645034028,16.179944514770348,78.759003528304,15.02755439712536,12.484104446110228,,
2020-02-26,10.04665630230445,15.453075040389843,52.3016413856679,0.0008137034057073348,5.710126918037244,,
2020-02-27,2.463842571417715,6.314657906377376,56.90190378123326,0.0,-1.6156804099963935,,
2020-02-28,3.346430107946331,7.761730196847724,52.070804239432405,0.0,-1.4712674473867409,,
2020-02-29,7.739368281202671,12.997234034553909,50.59363368678553,0.0,2.967446069465962,,
2020-03-01,11.635054010486856,14.487861613342089,74.51597283149657,0.0,9.987356841679832,,
